ID;Type;Nom;Email;Tel;Siret;Code NAF;Statut;Adresse;Ville;CP;Pays;Tags;Date creation
19079694;client;SCCV EPINAY JOFFRE;;;;;;;;;;;2019-05-07
19324478;client;SCCV Champagne Bourgogne;;;;;;;;;;;2019-05-23
19348663;client;SCCV Carré Plaisance;;;;;;;;;;;2019-05-27
19373561;client;SCCV SUCY CLOS SEVIGNE;;;;;;;;;;;2019-05-29
19375213;client;PHILEOG ELEVEN SA;;;;;;;;;;;2019-05-29
19532027;client;CHENPI VISUAL - Pano Sign Service Lons le Saunier;;;;;;;;;;;2019-06-14
19547556;client;DANIEL POUSSIER;;;;;;;;;;;2019-06-17
19595395;client;MBCP;;;;;;;;;;;2019-06-20
20083151;client;SCCV ARMENTIERES BLUM;;;;;;;;;;;2019-08-14
20084379;client;IBA Basel;;;;;;;;;;;2019-08-14
20137397;client;RAISMES CLAIE;;;;;;;;;;;2019-08-26
20142145;client;QUODAM;;;;;;;;;;;2019-08-27
20302879;client;COMMUNE DE CHALONNES-SUR-LOIRE;;;;;;;;;;;2019-09-12
20406740;client;ATLAND;marketing@atland.fr;;;;;;;;;;2019-09-22
20412983;client;GSB Legendre Construction;;;;;;;;;;;2019-09-23
20413990;client;SCCV VILLEBON BALTIQUE;;;;;;;;;;;2019-09-23
20484557;client;ADOUR COTE BASQUE LOCATION;;;;;;;;;;;2019-09-27
20556120;client;LEAVICWIN;;;;;;;;;;;2019-10-01
20615206;client;CBRE CONSEIL & TRANSACTION;;;;;;;;;;;2019-10-03
20693214;client;OMNILOCA;;;;;;;;;;;2019-10-10
20880272;client;ICEBERG;;;;;;;;;;;2019-10-25
20887876;client;SCCV SIGNATURE;;;;;;;;;;;2019-10-25
20924725;client;SNC TOURS ALBERT;;;;;;;;;;;2019-10-30
20925134;client;SCCV COUBERT JAURES;;;;;;;;;;;2019-10-30
21156391;client;RATP REAL ESTATE;;;;;;;;;;;2019-11-19
21170856;client;GTA NOISY;;;;;;;;;;;2019-11-20
21264313;client;Algeco Rouen;;;;;;;;;;;2019-11-29
21269407;client;Agilis;;;;;;;;;;;2019-11-29
21344810;client;SCCV VAYRES SUDRE;;;;;;;;;;;2019-12-03
21515750;client;NOVAXIA;contact@novaxia.fr;;;;;;;;;;2019-12-16
21582010;client;Legendre Project;;;;;;;;;;;2019-12-20
21582098;client;Legendre Construction;;;;;;;;;;;2019-12-20
22024707;client;L&P IMMOBILIER;;;;;;;;;;;2020-01-17
22024740;client;SCCV 12 DANTON;;;;;;;;;;;2020-01-17
22411974;client;ELLE ASSURE 83;;;;;;;;;;;2020-01-24
22422230;client;Vinci Autoroutes;;;;;;;;;;;2020-01-27
22459132;client;COMMUNE DE RAMBOUILLET;;;;;;;;;;;2020-01-28
22518725;client;Kompan;;;;;;;;;;;2020-01-31
22534462;client;SAGE ENGINEERING;academy@sage.com;;;;;;;;;;2020-02-03
24092418;client;SCI FI MONTIGNY MANET;;;;;;;;;;;2020-05-15
24092422;client;SCI FI MONTIGNY PLOUGASTEL;;;;;;;;;;;2020-05-15
24168412;client;MEAUX PREVERT;;;;;;;;;;;2020-05-20
24303017;client;SAS BG 140;;;;;;;;;;;2020-05-28
24303624;client;CAISSE PRIMAIRE ASSURANCE MALADIE PARIS;;;;;;;;;;;2020-05-28
24440753;client;SCCV NEUILLY GUERINIERE;;;;;;;;;;;2020-06-05
24577354;client;EpaMarne;;;;;;;;;;;2020-06-12
24579871;client;ATELIERS DE FRANCE;;;;;;;;;;;2020-06-12
24665938;client;CHAMPIGNY 106 STALINGRAD;;;;;;;;;;;2020-06-15
24760183;client;COMMUNE DE NERON;;;;;;;;;;;2020-06-18
24772461;client;LTE CONSTRUCTION;;;;;;;;;;;2020-06-19
24864453;client;NIO 3 IMMO 3;;;;;;;;;;;2020-06-23
25125403;client;DAGNEUX COTTEY;;;;;;;;;;;2020-07-10
25239592;client;COMMUNE DE CLAMECY;;;;;;;;;;;2020-07-21
25240754;client;SCCV CONFLANS DESIRE CLEMENT;;;;;;;;;;;2020-07-21
25246010;client;MADAME CLAUDINE DRAI;;;;;;;;;;;2020-07-21
25325805;client;BLANC MESNIL FLOQUET;;;;;;;;;;;2020-07-29
25328741;client;FEDI - FONCIERE ET DEVELOPPEMENT INGENIERIE;;;;;;;;;;;2020-07-29
25558012;client;CENTRE EVENEMENTIEL ET CULTUREL;;;;;;;;;;;2020-08-21
25705112;client;CELASTRO PROD;info@celastro.com;;;;;;;;;;2020-08-30
25863506;client;Sully Immobilier;;;;;;;;;;;2020-09-09
26062063;client;SNC KAUFMAN & BROAD PROMOTION 6;;;;;;;;;;;2020-09-18
26304559;client;PREMIUM PROMOTION;;;;;;;;;;;2020-10-05
26314587;client;IVRY CONLUENCES 2J2;;;;;;;;;;;2020-10-06
26357444;client;SERI BORDEAUX- SOCIETE D'EQUIPEMENTS ROUTIERS ET INDUSTRIELS;;;;;;;;;;;2020-10-08
26371221;client;SCCV ST REMY COEUR DE VILLE;;;;;;;;;;;2020-10-09
26514271;client;SCCV MEUDON - VILLACOUBLAY;;;;;;;;;;;2020-10-20
26619757;client;Ministère de la Culture;;;;;;;;;;;2020-10-26
26682727;client;SNC KAUFMAN & BROAD PROMOTION 1;;;;;;;;;;;2020-10-28
26784933;client;SAS JAURES 97;;;;;;;;;;;2020-11-03
26875052;client;SCCV SERRIS MAGELLAN;;;;;;;;;;;2020-11-09
26875195;client;COMMUNE DE PIERREFITTE-SUR-SEINE;;;;;;;;;;;2020-11-09
27303776;client;Nexity Immobilier Résidentiel Programme Rhone Loire Auvergne;;;;;;;;;;;2020-11-26
27304795;client;SCCV FI VILLEJUIF GORKI;;;;;;;;;;;2020-11-26
27319076;client;LAGARDERE & CONNEXIONS;;;;;;;;;;;2020-11-27
27343828;client;BERTRAND RETAIL NORD OUEST;;;;;;;;;;;2020-11-30
27344538;client;BERTRAND RETAIL SUD EST;;;;;;;;;;;2020-11-30
27344664;client;BERTRAND RETAIL CENTRE OUEST;;;;;;;;;;;2020-11-30
27344706;client;BERTRAND RETAIL NORD EST;;;;;;;;;;;2020-11-30
27350632;client;WO2;;;;;;;;;;;2020-11-30
27390040;client;SCCV BAGNOLET GRAINDORGE;;;;;;;;;;;2020-12-02
27425956;client;SCCV VILLIERS MONTMARTRE;;;;;;;;;;;2020-12-04
27593902;client;Transdev Group Innovation;;;;;;;;;;;2020-12-11
27711040;client;KAUFMAN & BROAD EST;;;;;;;;;;;2020-12-18
27737334;client;Nexity Tours;;;;;;;;;;;2020-12-21
27760854;client;LAGARDERE TRAVEL RETAIL FRANCE;;;;;;;;;;;2020-12-23
27845485;client;SNC KAUFMAN & BROAD PROMOTION 5;;;;;;;;;;;2021-01-04
27912835;client;COMMUNE DE PORNICHET;;;;;;;;;;;2021-01-06
28216417;client;Mairie d'Annecy;evenements.culturels@annecy.fr;;;;;;;;;;2021-01-21
28231000;client;Icade Promotion;;;;;;;;;;;2021-01-21
28293281;client;SCCV TOURCOING DOUAY;;;;;;;;;;;2021-01-26
28295256;client;SCI STRASBOURG-STARLETTE QUAI VAUBAN;;;;;;;;;;;2021-01-26
28312245;client;COMMUNE DE TREMBLAY EN FRANCE;;;;;;;;;;;2021-01-27
28396848;client;INSTITUT CATHOLIQUE DE PARIS;;;;;;;;;;;2021-01-31
28431537;client;SNC AER 2;;;;;;;;;;;2021-02-02
28480457;client;COMMUNE DE LIVRY GARGAN;;;;;;;;;;;2021-02-05
28620234;client;RED CONCEPT - Signarama;;;;;;;;;;;2021-02-10
28681917;client;ERISMA;;;;;;;;;;;2021-02-14
28765995;client;NEXITY IR PROGRAMMES LOIRE;;;;;;;;;;;2021-02-15
28886557;client;SCCV FONTAINEBLEAU 177 RUE GRANDE;;;;;;;;;;;2021-02-19
29087392;client;SCI ARKADEA LYON GIRONDINS;;;;;;;;;;;2021-02-24
29191746;client;SCI SAVIGNY SUR ORGE 8-10 BOULEVARD ARISTIDE BRIAND;;;;;;;;;;;2021-03-01
29599129;client;SADE - COMPAGNIE GENERALE DE TRAVAUX HYDRAULIQUES;;;;;;;;;;;2021-03-10
29861768;client;SCCV PONTAULT COMBAULT 65A73 RUE DE LA LIBERATION;;;;;;;;;;;2021-03-16
29882254;client;LES 2 MARES;;;;;;;;;;;2021-03-16
29887109;client;SCCV ASTRE;;;;;;;;;;;2021-03-17
30196225;client;SCCV MONTROUGE 17 VICTOR HUGO;;;;;;;;;;;2021-04-06
30631678;client;ANJOU TOURISME;;;;;;;;;;;2021-04-21
31375276;client;SCCV VILLEURBANNE 25-29 RUE FREDERIC FAYS;;;;;;;;;;;2021-05-19
31387319;client;EIFFAGE DEMOLITION NORD;;;;;;;;;;;2021-05-20
31427308;client;SCI LEVALLOIS CHAPTAL;;;;;;;;;;;2021-05-25
31537263;client;COMMUNE DE JOINVILLE LE PONT;;;;;;;;;;;2021-05-31
31907939;client;SAS KAUFMAN AND BROAD PROMOTION 8;;;;;;;;;;;2021-06-14
32134595;client;CA VAL PARISIS;;;;;;;;;;;2021-06-23
32221157;client;ELYPSO;;;;;;;;;;;2021-06-30
32447819;client;COSPIRIT;;;;;;;;;;;2021-07-12
32740264;client;SCCV AR LOUIS XIV;;;;;;;;;;;2021-07-26
32885834;client;COMMUNE DE PESSAC;;;;;;;;;;;2021-08-02
33288139;client;KAUFMAN & BROAD RHONE-ALPES;;;;;;;;;;;2021-09-08
33289526;client;LA PEPINIERE;;;;;;;;;;;2021-09-08
33312796;client;Brussels Major Events;;;;;;;;;;;2021-09-10
33331535;client;ALKERN FRANCE;;;;;;;;;;;2021-09-13
34123326;client;SCCV Méridien;;;;;;;;;;;2021-10-05
34433340;client;SCCV ATLAND CHILLY MAZARIN;;;;;;;;;;;2021-10-22
34488799;client;ATLAND RESIDENTIEL;;;;;;;;;;;2021-10-25
34855422;client;Bioburger Bateliers;;;;;;;;;;;2021-11-09
35325353;client;SEDA;;;;;;;;;;;2021-12-08
36320155;client;SEQENS SOCIETE ANONYME D'HABITATIONS A LOYER MODERE;;;;;;;;;;;2022-01-14
36328930;client;SCCV DES RIVES DU PETIT CHER LOT 2;;;;;;;;;;;2022-01-14
36438326;client;SCCV ATLAND SARTROUVILLE JAURES;;;;;;;;;;;2022-01-21
36636999;client;ERT CONSTRUCTION;;;;;;;;;;;2022-02-02
36694685;client;L ATELIER RICHELIEU;;;;;;;;;;;2022-02-07
36720368;client;SCI F ATLAND STAINS ROL-TANGUY;;;;;;;;;;;2022-02-08
36742978;client;MATHIS;;;;;;;;;;;2022-02-09
36747344;client;UN PAS VERS LA VIE;;;;;;;;;;;2022-02-09
36874695;client;SNC KAUFMAN & BROAD PROMOTION 3;;;;;;;;;;;2022-02-17
36875128;client;SCCV ATLAND CHEVREUSE VERSAILLES;;;;;;;;;;;2022-02-17
36878450;client;SOC IMMOB LOGEMENT DE L'EURE SA HLM;;;;;;;;;;;2022-02-17
36936741;client;CITADIS;;;;;;;;;;;2022-02-21
37090424;client;CUSHMAN & WAKEFIELD DESIGN + BUILD FRANCE;;;;;;;;;;;2022-02-27
37368514;client;EMINENCE INTERNATIONAL;;;;;;;;;;;2022-03-10
37371111;client;SURFACES CONSULTING;;;;;;;;;;;2022-03-10
37399178;client;IN'LI;;;;;;;;;;;2022-03-14
37420562;client;DREAMSTONES LIMITED;;;;;;;;;;;2022-03-15
37504847;client;DGB CONSTRUCTION;;;;;;;;;;;2022-03-18
37556631;client;KAUFMAN &BROAD MIDI-PYRENEES;;;;;;;;;;;2022-03-21
37666222;client;SAS VILLEURBANNE ANATOLE;;;;;;;;;;;2022-03-29
37678075;client;Spazio Novateur d'Espaces;;;;;;;;;;;2022-03-29
37700170;client;SA LA RENAISSANCE;;;;;;;;;;;2022-03-31
37705123;client;SCI LA ROCHELLE - 29 AV DU CHAMP DE MARS;;;;;;;;;;;2022-03-31
37892254;client;SNC KAUFMAN & BROAD PROMOTION 4;;;;;;;;;;;2022-04-14
37916931;client;SNC KAUFMAN & BROAD PROMOTION 7;;;;;;;;;;;2022-04-19
37954748;client;ARCADE-VYV PROMOTION IDF;;;;;;;;;;;2022-04-21
38066844;client;SCCV MONTROUGE 121 REPUBLIQUE;;;;;;;;;;;2022-04-27
38100640;client;SCCV L'AMALIA;;;;;;;;;;;2022-04-28
38143798;client;SCCV COGOLIN RUE DU 19 MARS 1962;;;;;;;;;;;2022-05-02
38182909;client;COMMUNE DE ECOUEN;;;;;;;;;;;2022-05-05
38230241;client;SCI GALILEE-DEFENSE;;;;;;;;;;;2022-05-08
38500768;client;DS IMPRESSION;;;;;;;;;;;2022-05-24
38509744;client;ATLAND VERNOUILLET TRIEL;;;;;;;;;;;2022-05-25
38595500;client;HENNEBONT LE QUIMPERO;;;;;;;;;;;2022-06-01
38606860;client;ARPAJON JAURES;;;;;;;;;;;2022-06-01
38618441;client;GUIDEL PRAT FOEN;;;;;;;;;;;2022-06-02
38626658;client;SNC SBI OPERATIONS;;;;;;;;;;;2022-06-02
38839553;client;LIMOGE REVILLON;;;;;;;;;;;2022-06-17
38869314;client;SCCV ST JEAN DE BRAYE - LE LUSCINIA;;;;;;;;;;;2022-06-21
39043851;client;VIBE ARCHITECTS;;;;;;;;;;;2022-06-28
39062414;client;DISTRIBUTION FRANPRIX;;;;;;;;;;;2022-06-29
39065710;client;ECLISSE PROMOTION;;;;;;;;;;;2022-06-29
39439179;client;SDEL.TRAVAUX EXTERIEURS ILE DE FRANCE;;;;;;;;;;;2022-07-13
39447094;client;PRO POSE SERVICES;;;;;;;;;;;2022-07-13
39507549;client;ETF;;;;;;;;;;;2022-07-18
39698295;client;PARC PIERREVAL AUBERGENVILLE;;;;;;;;;;;2022-07-25
39835409;client;SCCV AR PYRENEES;;;;;;;;;;;2022-08-02
40105758;client;SCCV DES RIVES DU PETIT CHER LOT 4;;;;;;;;;;;2022-08-23
40229287;client;PREMIUM ST MARTIN;;;;;;;;;;;2022-08-31
40280351;client;EIFFAGE CONSTRUCTION NORD PAS DE CALAIS;;;;;;;;;;;2022-09-01
40280819;client;HOPITAL SAINT CAMILLE;;;;;;;;;;;2022-09-01
40322694;client;COMMUNE DE BUSSY ST GEORGES;;;;;;;;;;;2022-09-05
40505357;client;SMB CONSTRUCTION;;;;;;;;;;;2022-09-15
40512300;client;ATLAND LE PLESSIS-ROBINSON DESCARTES;;;;;;;;;;;2022-09-15
40589270;client;ADF PARIS;;;;;;;;;;;2022-09-19
40655173;client;ECCODEC - ECOLOGIE - CONSTRUCTION - DECONSTRUCTION;biry.sylla@eccodec.com;;;;;;;;;;2022-09-22
40665304;client;CABAX;;;;;;;;;;;2022-09-22
40724198;client;SCCV AN2-CHAMPS SUR MARNE;;;;;;;;;;;2022-09-26
40835438;client;SPLNA / SOCIETE PUBLIQUE LOCALE DE LA VILLE DE NANTERRE;;;;;;;;;;;2022-09-29
41200039;client;CELDOM Paris;;;;;;;;;;;2022-10-13
41214835;client;SAINT-HERBLAIN MASSACRE;;;;;;;;;;;2022-10-14
41487497;client;COGELUM IDF;comptabilite.citeosgrandsprojets@citeos.com;;;;;;;;;;2022-10-27
41576238;client;CELDOM;;;;;;;;;;;2022-11-02
41719012;client;EIFFAGE ENERGIE SYSTEMES - CENTRE LOIRE;clement.bequier@eiffage.com;;;;;;;;;;2022-11-08
41793066;client;BEC CONSTRUCTION CHAMPAGNE;;;;;;;;;;;2022-11-10
42099881;client;COMMUNE DAMMARIE LES LYS;;;;;;;;;;;2022-11-25
42122684;client;ETRECHY LES HAUTES PRASLES;;;;;;;;;;;2022-11-27
42122686;client;AUNEAU-BLEURY HELENE BOUCHER;;;;;;;;;;;2022-11-27
42381269;client;LES PETITES CRECHES;;;;;;;;;;;2022-12-04
42390194;client;URBAINE DE TRAVAUX;;;;;;;;;;;2022-12-05
42484056;client;ZACHARIE AGENCEMENT;;;;;;;;;;;2022-12-08
42627950;client;JUVISY COUR DE FRANCE;;;;;;;;;;;2022-12-12
42768183;client;PARAY VERDUN 2;;;;;;;;;;;2022-12-20
43004753;client;ASRESEAU13;;;;;;;;;;;2023-01-04
43326432;client;OXY SIGNALETIQUES;;;;;;;;;;;2023-01-18
43332816;client;EDYS Construction;;;;;;;;;;;2023-01-19
44009822;client;Ville de Gland;;;;;;;;;;;2023-02-07
44149514;client;VINCI CONSTRUCTION MARITIME ET FLUVIAL;;;;;;;;;;;2023-02-13
44184548;client;ECO.URBAIN SPL;;;;;;;;;;;2023-02-15
44301911;client;SARL V.M.A. CONSTRUCTION;;;;;;;;;;;2023-02-22
44446039;client;SCCV VGD;;;;;;;;;;;2023-02-24
44551978;client;SCCV GELLAINVILLE CHARTRES;;;;;;;;;;;2023-02-28
44736495;client;SNC VILLA CANO;;;;;;;;;;;2023-03-07
44925189;client;SCCV MOIRANS LA GARE;;;;;;;;;;;2023-03-15
45115835;client;ECO.URBAIN SEM;;;;;;;;;;;2023-03-23
45327585;client;CAMPUS;;;;;;;;;;;2023-04-04
45333506;client;POITIERS RECTEUR PINEAU;;;;;;;;;;;2023-04-04
45772224;client;ASSOC HACHOMER HATZAIR;;;;;;;;;;;2023-04-27
46205562;client;ST PIERRE DES CORPS - LES EPINES FORTES;;;;;;;;;;;2023-05-23
46239725;client;SOGEA ILE DE FRANCE;;;;;;;;;;;2023-05-25
46360765;client;FI SAINT-OUEN PICASSO LOT B;;;;;;;;;;;2023-05-31
46436847;client;SO-MA-TER;;;;;;;;;;;2023-06-06
47360102;client;AXIMUM;;;;;;;;;;;2023-07-21
47627319;client;COMMUNE D ABLON SUR SEINE;;;;;;;;;;;2023-07-28
47897569;client;DONGES LES CLOS GALANTS;;;;;;;;;;;2023-08-02
47897692;client;BESANCON FRANCAIS;;;;;;;;;;;2023-08-02
47897825;client;LA VILLE AUX DAMES;;;;;;;;;;;2023-08-02
47898063;client;LOROUX LIOTTERIE;;;;;;;;;;;2023-08-02
47898246;client;ALFORTVILLE VERON;;;;;;;;;;;2023-08-02
48269051;client;EIFFAGE ENERGIE SYSTEMES - INFRA RHONE ALPES;;;;;;;;;;;2023-08-30
48276434;client;ARTIS-AGENCEMENT RENOVATION TRAVAUX INTERIEUR SPECIFIQUE;;;;;;;;;;;2023-08-30
48311509;client;SAINT JACQUES HOTEL ET CONGRES - SJHC;;;;;;;;;;;2023-09-01
48383649;client;EIFFAGE ENERGIE SYSTEMES - INFRA RHONE ALPES;;;;;;;;;;;2023-09-04
48443034;client;LA REGIE DU THEATRE LE FORUM DE FREJUS-SAINT-RAPHAEL;;;;;;;;;;;2023-09-07
48507346;client;JOLS GROUPE;;;;;;;;;;;2023-09-11
48583742;client;AXIONE;;;;;;;;;;;2023-09-18
48731736;client;SCCV ORLY LES ROSES;;;;;;;;;;;2023-09-27
48864845;client;MONTPELLIER LODEVE;;;;;;;;;;;2023-10-02
49310696;client;AmplitudebyGalivel;;;;;;;;;;;2023-10-18
49430782;client;LE CELLIER DU PIC;;;;;;;;;;;2023-10-23
49475482;client;ERQUY VIADUC;;;;;;;;;;;2023-10-26
49492709;client;FARENIS;;;;;;;;;;;2023-10-26
49782792;client;OCELIAN;;;;;;;;;;;2023-11-10
50151766;client;SCCV DONGES LES HERLAINS;;;;;;;;;;;2023-11-27
50152140;client;SCCV CONTAMINE ANNEMASSE;;;;;;;;;;;2023-11-27
50187055;client;PARTENOPE-GUSTO Paris 9;;;;;;;;;;;2023-11-28
50296451;client;COMMUNAUTE DE COMMUNES BAYEUX INTERCOM;;;;;;;;;;;2023-12-04
50552367;client;AES FRANCE;;;;;;;;;;;2023-12-14
51674764;client;COMMUNE DE CHECY;;;;;;;;;;;2024-01-25
51794534;client;VILLE DE BAYEUX;;;;;;;;;;;2024-01-31
51896937;client;VISUAL SOLUTIONS;;;;;;;;;;;2024-02-06
52075344;client;Impression 360 TEAM CAJB;;;;;;;;;;;2024-02-14
52266198;client;SOCIETE PUBLIQUE LOCALE PARIS & METROPOLE AMENAGEMENT;;;;;;;;;;;2024-02-22
52491158;client;CENTRE CHOREGRAPHIQUE NATIONAL DE LA ROCHELLE;;;;;;;;;;;2024-02-29
52532460;client;BOUYGUES ENERGIES & SERVICES;;;;;;;;;;;2024-02-29
52767988;client;METROPOLE;;;;;;;;;;;2024-03-15
53087737;client;AMBASSADE DES ETATS UNIS D AMERIQUE;;;;;;;;;;;2024-03-24
53186021;client;LES DIFFUSEURS REUNIS;;;;;;;;;;;2024-03-29
54311815;client;FINADORM;;;;;;;;;;;2024-05-10
54644305;client;COMMUNAUTE DE COMMUNES DU BASSIN DE POMPEY;;;;;;;;;;;2024-05-27
54910180;client;SOCIETE NOUVELLE GENERATION TRAVAUX;;;;;;;;;;;2024-05-31
55527971;client;COMMUNE DE SEVRES;;;;;;;;;;;2024-06-25
55976322;client;SYNDICAT MIXTE LES ABATTOIRS;;;;;;;;;;;2024-07-10
56977401;client;STEPLING;;;;;;;;;;;2024-07-31
57062490;client;THE PLACE TO BE;;;;;;;;;;;2024-08-05
57121396;client;SIGIDURS - SYND MIXTE GESTION INCINERAT DECHETS;;;;;;;;;;;2024-08-08
57608482;client;MUSEE YVES SAINT LAURENT - PARIS;;;;;;;;;;;2024-09-02
57781813;client;SERVICES ENSEIGNES SIGNALETIQUES;;;;;;;;;;;2024-09-06
57921410;client;ITHERM SA;dg@ataritherm.fr;;;;;;;;;;2024-09-16
57921412;client;COMMUNE D'ANGERS;;;;;;;;;;;2024-09-17
57921446;client;MAITRE CUBE;;;;;;;;;;;2024-09-24
57921457;client;SEM DU PAYS DE FONTAINEBLEAU;;;;;;;;;;;2024-10-11
57921595;client;Luminiscence;;;;;;;;;;;2024-12-23
57921612;client;SCCV LE DAUPHIN;;;;;;;;;;;2025-01-29
57921613;client;Y H M CONSTRUCTION;;;;;;;;;;;2025-01-29
57921618;client;SAINKO;;;;;;;;;;;2025-02-05
57921624;client;FMD;;;;;;;;;;;2025-02-11
57921639;client;SOCIETE DE CONFORTEMENT ET DE RENOVATION BATIMENT (SCRB);;;;;;;;;;;2025-02-27
57921686;client;MLA-MG (LeGroup);;;;;;;;;;;2025-03-26
57921695;client;ECO-MARQUAGE;;;;;;;;;;;2025-04-03
57921706;client;Algeco Chartres;;;;;;;;;;;2025-04-14
57921712;client;CA SAINT LOUIS AGGLOMERATION;;;;;;;;;;;2025-04-16
57921715;client;The Good Start / Brand Addict;;;;;;;;;;;2025-04-22
57921727;client;ADS - Domaine Skiable Les Arcs/Peisey-Vallandry;;;;;;;;;;;2025-04-25
57921736;client;LES ARCS BOURG SAINT MAURICE TOURISME (EN ABREGE : ABT);;;;;;;;;;;2025-05-13
57921741;client;EXHIBITION HUB;;;;;;;;;;;2025-05-23
57921748;client;COMMUNE DE VIRY CHATILLON;;;;;;;;;;;2025-06-03
57921753;client;ESSOR LES MONTS;;;;;;;;;;;2025-06-06
57921759;client;DRYADE CREATIONS;;;;;;;;;;;2025-06-12
57921760;client;ENTREPRISE DE TRAVAUX FAYOLLE ET FILS;;;;;;;;;;;2025-06-13
57921775;client;MARK PARIS URBAN REGENERATION GP;;;;;;;;;;;2025-07-09
57921784;client;DK GROUP;;;;;;;;;;;2025-07-22
57921787;client;SNEF;;;;;;;;;;;2025-07-28
57921793;client;DK PRINTING;;;;;;;;;;;2025-08-04
57921838;client;PATINE / SMILEV;;;;;;;;;;;2025-09-04
57921847;client;MPUS RETAIL;;;;;;;;;;;2025-09-12
57921848;client;CHANTIERS MODERNES NOUVELLE AQUITAINE;;;;;;;;;;;2025-09-16
57921873;client;POISSYNERGIE;;;;;;;;;;;2025-10-15
57921875;client;CHROME HEARTS PARIS LLC;;;;;;;;;;;2025-10-17
57921949;client;ABC X COFFEE ROASTERS LLC;info@abc-roasters.com;;;;;;;;;;2026-01-27
57921983;client;SURPRISE LTD;;;;;;;;;;;2026-02-09
57921986;client;MND FRANCE;;;;;;;;;;;2026-02-13
57921991;client;SCPI IMMORENTE;;;;;;;;;;;2026-02-24
57921992;client;Zéphyr Monaco;;;;;;;;;;;2026-02-24
57922000;client;OURAN;;;;;;;;;;;2026-03-05
